Office_Nam,District,City,District_old,cityblock,Address,Area,Price_show,Pricepre,Price,Subway_Dispre,Subway_Dis,Latitude,Longitude,Construct,装修程度,Elevator_num,Building_size,平均房价,微博签到数,中心区距离,中心区ID,busstation_Countpre,busstation_Count,education_Count,food_Countpre,food_Count,firm_Count,Residential_Count,bank_Countpre,bank_Count,shopping_Count
富顿中心,3,北京市,朝阳,双井/劲松,东三环南路辅路58号,270,1000,9.090909091,5,8.992490088,406.2059937,39.885257,116.462619,4,精装修,4,150000,72407.33051,769,5918.580078,8,58.75706215,104,1,19.72887921,815,0,74,23.37662338,18,31
新天第大厦,3,北京市,朝阳,柳芳,柳芳北街,110,1200,12.12121212,6,8.519897662,385.8259888,39.885512,116.488111,4,精装修,3,16000,113483.8375,461,3686.469971,5,44.06779661,78,0,10.57855241,437,10,66,14.28571429,11,24
钢设总院,2,北京市,西城,其他,广安门内白广路四号,89,1000,9.090909091,5,2.865625504,141.9920044,39.887334,116.359275,4,精装修,3,14401,56494.71875,147,7225.009766,2,18.6440678,33,2,8.182038247,338,1,206,6.493506494,5,40
钢设总院,2,北京市,西城,其他,广安门内白广路四号,178,1000,9.090909091,5,2.878982122,142.5679932,39.887334,116.359275,3,中等装修,6,160000,98946.35955,372,266.82901,4,51.97740113,92,2,44.5412733,1840,0,198,36.36363636,28,105
钢设总院,2,北京市,西城,其他,广安门内白广路四号,44,1800,21.21212121,9,5.085649746,237.7279968,39.887334,116.359275,4,精装修,3,60000,100096.9712,1438,2826.02002,0,32.20338983,57,2,34.78576616,1437,0,39,58.44155844,45,37
钢设总院,2,北京市,西城,其他,广安门内白广路四号,336,2000,24.24242424,10,1.647860815,89.4773026,39.887334,116.359275,4,精装修,10,129000,92206.25,748,157.4550018,0,19.20903955,34,9,45.14645364,1865,2,102,10.38961039,8,81
钢设总院,2,北京市,西城,其他,广安门内白广路四号,640,1400,15.15151515,7,4.520486988,213.3560028,39.887334,116.359275,4,精装修,11,60000,100294.992,368,1190.130005,4,24.85875706,44,3,23.14209634,956,2,96,38.96103896,30,40
钢设总院,2,北京市,西城,其他,广安门内白广路四号,312,1600,18.18181818,8,28.9520704,1266.939941,39.887334,116.359275,4,精装修,5,141374,82857.46667,0,4790.100098,8,0,0,0,0,0,0,0,0,0,0
德必WE”国际文化创意中心（天坛）,1,北京市,东城,天坛,法华寺街91号,302,1400,15.15151515,7,14.21788136,631.5449829,39.887493,116.422003,4,精装修,3,60000,102484.7607,694,677.7399902,0,31.07344633,55,5,19.12369886,790,6,72,12.98701299,10,31
WE国际文化创意中心,1,北京市,东城,天坛,法华寺街91号,635,1600,18.18181818,8,6.196009688,285.6109924,39.887493,116.422003,4,精装修,10,100000,100703.9514,311,1172.869995,4,16.38418079,29,7,21.3023481,880,0,190,29.87012987,23,43
WE国际文化创意中心,1,北京市,东城,天坛,法华寺街91号,207,1600,18.18181818,8,8.617384552,390.0299988,39.887493,116.422003,5,豪华装修,4,52000,93336.39552,1173,3370.199951,0,44.63276836,79,10,56.35439361,2328,1,85,19.48051948,15,105
德必WE”国际文化创意中心（天坛）,1,北京市,东城,天坛,法华寺街91号,237,1400,15.15151515,7,1.139427412,67.5516968,39.887493,116.422003,2,简装修,3,92000,100681.6121,264,1053.229981,5,34.46327684,61,7,29.31493585,1211,2,96,9.090909091,7,52
德必WE”国际文化创意中心（天坛）,1,北京市,东城,天坛,法华寺街91号,800,2000,24.24242424,10,3.443356887,166.9060059,39.887493,116.422003,4,精装修,11,42925,97397.389,373,244.802002,4,53.10734463,94,2,42.45945292,1754,0,184,35.06493506,27,96
德必WE”国际文化创意中心（天坛）,1,北京市,东城,天坛,法华寺街91号,522,1200,12.12121212,6,16.20525036,717.2479858,39.887493,116.422003,4,精装修,2,250000,74653.58784,566,5108.740234,8,25.98870056,46,1,15.85572501,655,0,72,12.98701299,10,30
德必WE”国际文化创意中心（天坛）,1,北京市,东城,天坛,法华寺街91号,440,3200,42.42424242,16,3.454951399,167.4060059,39.887493,116.422003,4,精装修,8,145928,100314.3333,361,451.9169922,4,34.46327684,61,3,43.98450738,1817,0,198,36.36363636,28,98
WE国际文化创意中心,1,北京市,东城,天坛,法华寺街91号,461,1800,21.21212121,9,3.443356887,166.9060059,39.887493,116.422003,4,精装修,11,42925,97397.389,373,244.802002,4,53.10734463,94,2,42.45945292,1754,0,184,35.06493506,27,96
德必WE”国际文化创意中心（天坛）,1,北京市,东城,天坛,法华寺街91号,508,1800,21.21212121,9,16.03446343,709.8829956,39.887493,116.422003,4,精装修,12,70000,103017.4083,663,760.0430298,0,38.98305085,69,9,15.03267974,621,12,60,12.98701299,10,34
WE国际文化创意中心,1,北京市,东城,天坛,法华寺街91号,443,1400,15.15151515,7,9.720950126,437.6199951,39.887493,116.422003,4,精装修,18,328204,102009.0474,195,1201.920044,7,10.73446328,19,1,12.1520213,502,1,123,22.07792208,17,47
德必WE”国际文化创意中心（天坛）,1,北京市,东城,天坛,法华寺街91号,1038,3000,39.39393939,15,6.662132569,305.7120056,39.887493,116.422003,1,毛坯,0,140000,95614.18206,1170,1170.890015,2,47.45762712,84,2,71.89542484,2970,0,118,15.58441558,12,130
WE国际文化创意中心,1,北京市,东城,天坛,法华寺街91号,237,800,6.060606061,4,15.2572603,676.3670044,39.887493,116.422003,4,精装修,2,600000,76635.22703,211,4657.089844,2,18.07909605,32,0,21.68966352,896,1,104,14.28571429,11,40
枫桦豪景,2,北京市,西城,其他,宣武广安门内大街6号,187,1800,21.21212121,9,6.196009688,285.6109924,39.888306,116.372113,2,简装修,10,100000,100703.9514,311,1172.869995,4,16.38418079,29,7,21.3023481,880,0,190,29.87012987,23,43
天坛路71号,1,北京市,东城,天坛,天坛路71号,71,800,6.060606061,4,6.35209543,292.3420105,39.88855,116.413706,3,中等装修,6,19741,102371.6475,211,1296.920044,7,12.99435028,23,1,11.90994916,492,0,97,29.87012987,23,43
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,123,800,6.060606061,4,2.878982122,142.5679932,39.888695,116.3422,4,精装修,6,160000,98946.35955,372,266.82901,4,51.97740113,92,2,44.5412733,1840,0,198,36.36363636,28,105
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,139,1200,12.12121212,6,16.88090952,746.3850098,39.888695,116.3422,2,简装修,6,46000,96760.34225,727,2804.5,0,18.07909605,32,5,41.66061486,1721,0,134,10.38961039,8,96
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,165,1400,15.15151515,7,10.27781153,461.6340027,39.888695,116.3422,4,精装修,6,500000,73368.17742,974,3452.669922,3,27.11864407,48,2,50.61728395,2091,0,88,41.55844156,32,136
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,400,1600,18.18181818,8,10.96093663,491.0929871,39.888695,116.3422,2,简装修,6,31000,75158.94406,699,1477,8,18.07909605,32,2,22.41587993,926,1,20,19.48051948,15,229
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,410,1600,18.18181818,8,6.934209429,317.4450073,39.888695,116.3422,4,精装修,4,47300,93491.23684,1125,3407.23999,0,50.84745763,90,11,56.95957395,2353,0,72,19.48051948,15,107
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,270,1800,21.21212121,9,11.60529046,518.8800049,39.888695,116.3422,4,精装修,6,200000,100959.2566,373,1659.800049,5,35.59322034,63,5,33.64802711,1390,0,160,22.07792208,17,58
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,428,4000,54.54545455,20,5.795442791,268.3370056,39.888695,116.3422,4,精装修,24,110561,115794.6963,500,3772.699951,5,25.98870056,46,2,28.41926894,1174,0,40,83.11688312,64,100
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,718,2200,27.27272727,11,5.372080689,250.0800018,39.888695,116.3422,2,简装修,6,26000,112422.5404,466,2693.560059,6,27.11864407,48,0,34.59210845,1429,0,70,27.27272727,21,155
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,375,1800,21.21212121,9,6.934209429,317.4450073,39.888695,116.3422,4,精装修,4,47300,93491.23684,1125,3407.23999,0,50.84745763,90,11,56.95957395,2353,0,72,19.48051948,15,107
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,460,2000,24.24242424,10,3.443356887,166.9060059,39.888695,116.3422,4,精装修,11,42925,97397.389,373,244.802002,4,53.10734463,94,2,42.45945292,1754,0,184,35.06493506,27,96
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,180,4200,57.57575758,21,17.8609699,788.6489868,39.888695,116.3422,2,简装修,8,37910,117783.2969,252,3392.790039,5,32.76836158,58,2,12.07939966,499,1,83,28.57142857,22,33
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,110,1000,9.090909091,5,6.35209543,292.3420105,39.888695,116.3422,3,中等装修,6,19741,102371.6475,211,1296.920044,7,12.99435028,23,1,11.90994916,492,0,97,29.87012987,23,43
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,1032,2000,24.24242424,10,5.963169042,275.5700073,39.888695,116.3422,1,毛坯,36,150000,102850.7033,902,521.8900146,2,31.63841808,56,11,50.06051803,2068,1,53,63.63636364,49,154
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,245,1000,9.090909091,5,18.86011622,831.7360229,39.888695,116.3422,4,精装修,4,83300,91400.92857,401,4709.319824,5,36.15819209,64,10,10.55434519,436,6,71,10.38961039,8,23
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,170,1200,12.12121212,6,1.300806899,74.5110016,39.888695,116.3422,4,精装修,9,200000,101923.3822,1407,2047.910034,0,63.27683616,112,4,50.83514887,2100,13,237,36.36363636,28,237
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,280,2000,24.24242424,10,5.597338974,259.7940063,39.888695,116.3422,4,精装修,6,110063,112504.9761,291,2017.76001,7,20.33898305,36,2,26.91842169,1112,0,35,10.38961039,8,64
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,110,1600,18.18181818,8,3.497317649,169.2330017,39.888695,116.3422,2,简装修,18,328204,122785.5413,326,2467.290039,5,28.24858757,50,0,36.84337933,1522,2,21,6.493506494,5,244
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,221,1400,15.15151515,7,11.60160348,518.7210083,39.888695,116.3422,2,简装修,9,96799,115340.6231,223,2333.040039,5,6.779661017,12,0,19.94674413,824,0,45,1.298701299,1,51
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,2160,3000,39.39393939,15,13.90394918,618.007019,39.888695,116.3422,2,简装修,7,188000,101308.2667,846,589.632019,0,28.81355932,51,18,29.70225127,1227,7,50,16.88311688,13,28
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,345,1800,21.21212121,9,9.720950126,437.6199951,39.888695,116.3422,4,精装修,18,328204,102009.0474,195,1201.920044,7,10.73446328,19,1,12.1520213,502,1,123,22.07792208,17,47
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,718,600,3.03030303,3,13.1780396,586.7030029,39.888695,116.3422,4,精装修,5,560,57513.43333,253,5557.479981,1,1.129943503,2,0,3.316388284,137,5,5,0,0,8
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,302,2000,24.24242424,10,5.735429302,265.7489929,39.888695,116.3422,5,豪华装修,6,46317,68964.46667,474,1297.839966,8,43.50282486,77,0,12.73299443,526,2,53,11.68831169,9,25
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,275,2000,24.24242424,10,13.95556684,620.2329712,39.888695,116.3422,4,精装修,8,58863,65916,287,1814.099976,8,3.389830508,6,1,6.172839506,255,2,47,5.194805195,4,15
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,650,600,3.03030303,3,72.31809889,3137.050049,39.888695,116.3422,4,精装修,2,199800,0,0,4178.240234,1,0,0,0,0,0,0,0,0,0,0
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,180,600,3.03030303,3,15.2572603,676.3670044,39.888695,116.3422,5,豪华装修,2,600000,76635.22703,211,4657.089844,2,18.07909605,32,0,21.68966352,896,1,104,14.28571429,11,40
朗琴国际,2,北京市,西城,宣武,手帕口桥南街甲一号,230,1400,15.15151515,7,16.78961405,742.447998,39.888695,116.3422,4,精装修,2,250000,54491.62222,166,4947.870117,1,5.649717514,10,9,4.938271605,204,1,1,0,0,11
星海宏昌大厦,1,北京市,东城,北京站,夕照寺中街4号,80,1000,9.090909091,5,15.794735,699.5449829,39.888871,116.441549,4,精装修,8,63347,117622.2604,520,3236.73999,5,40.11299435,71,0,14.71798596,608,1,84,14.28571429,11,26
星海宏昌大厦,1,北京市,东城,北京站,夕照寺中街4号,430,1600,18.18181818,8,10.37889269,465.9930115,39.888871,116.441549,4,精装修,12,188210,111953.281,432,3567.659912,6,31.63841808,56,17,25.10288066,1037,4,52,59.74025974,46,99
港中旅大厦,2,北京市,西城,其他,广安门内大街338号,988,1000,9.090909091,5,20.58600577,906.1630249,39.888925,116.354283,4,精装修,0,5000,61336.18557,61,12626.59961,6,0,0,0,0.363108206,15,0,4,1.298701299,1,1
港中旅大厦,2,北京市,西城,其他,广安门内大街338号,390,1600,18.18181818,8,12.70941297,566.4940186,39.888925,116.354283,4,精装修,6,18000,93115.59809,523,2425.409912,0,29.37853107,52,4,16.7271847,691,17,61,11.68831169,9,30
港中旅大厦,2,北京市,西城,其他,广安门内大街338号,100,1000,9.090909091,5,5.237839395,244.2910004,39.888925,116.354283,4,精装修,3,320000,64800.69444,707,3341.780029,1,26.55367232,47,0,30.9852336,1280,0,89,18.18181818,14,142
港中旅大厦,2,北京市,西城,其他,广安门内大街338号,323,1800,21.21212121,9,9.720950126,437.6199951,39.888925,116.354283,2,简装修,18,328204,102009.0474,195,1201.920044,7,10.73446328,19,1,12.1520213,502,1,123,22.07792208,17,47
富瑞苑大厦,1,北京市,东城,广渠门,夕照寺大街14号院4,160,1000,9.090909091,5,2.878982122,142.5679932,39.888962,116.440718,3,中等装修,6,160000,98946.35955,372,266.82901,4,51.97740113,92,2,44.5412733,1840,0,198,36.36363636,28,105
富瑞苑大厦,1,北京市,东城,广渠门,夕照寺大街14号院4,113,1400,15.15151515,7,7.929922832,360.3840027,39.888962,116.440718,4,精装修,8,53410,103054.7116,190,1080.300049,5,33.33333333,59,14,15.63786008,646,2,92,5.194805195,4,36
富瑞苑大厦,1,北京市,东城,广渠门,夕照寺大街14号院4,950,4800,66.66666667,24,19.24577245,848.3670044,39.888962,116.440718,4,精装修,8,37910,114823.6133,328,2844.290039,5,8.474576271,15,1,18.10699588,748,0,48,81.81818182,63,77
金融街中再中心,2,北京市,西城,宣武,骡马市大街18号,550,2600,33.33333333,13,11.63406727,520.1209717,39.888997,116.378615,1,毛坯,0,0,98952.05056,273,667.664978,7,22.03389831,39,1,22.39167272,925,1,69,51.94805195,40,68
金融街中再中心,2,北京市,西城,宣武,骡马市大街18号,2000,1800,21.21212121,9,6.662132569,305.7120056,39.888997,116.378615,1,毛坯,0,140000,95614.18206,1170,1170.890015,2,47.45762712,84,2,71.89542484,2970,0,118,15.58441558,12,130
金融街中再中心,2,北京市,西城,宣武,骡马市大街18号,1100,2800,36.36363636,14,10.43396662,468.3680115,39.888997,116.378615,4,精装修,8,135000,99402.42169,109,1849.76001,4,22.59887006,40,0,9.10191237,376,0,79,5.194805195,4,16
金融街中再中心,2,北京市,西城,宣武,骡马市大街18号,480,1400,15.15151515,7,5.642534502,261.7430115,39.888997,116.378615,3,中等装修,6,56351,92351.44652,1133,1681.670044,2,41.8079096,74,2,72.50060518,2995,1,211,35.06493506,27,122
金融街中再中心,2,北京市,西城,宣武,骡马市大街18号,800,2200,27.27272727,11,11.63406727,520.1209717,39.888997,116.378615,4,精装修,0,0,98952.05056,273,667.664978,7,22.03389831,39,1,22.39167272,925,1,69,51.94805195,40,68
金融街中再中心,2,北京市,西城,宣武,骡马市大街18号,270,1000,9.090909091,5,21.38753445,940.7280273,39.888997,116.378615,4,精装修,2,25615,64593.10345,274,3986.189941,1,27.11864407,48,0,9.150326797,378,1,48,7.792207792,6,26
机械大厦,2,北京市,西城,宣武,广安门外大街248号,375,1000,9.090909091,5,12.51483407,558.1030273,39.889405,116.327008,3,中等装修,9,150552,95043.28149,258,5685.640137,6,30.50847458,54,0,25.0060518,1033,2,148,31.16883117,24,140
机械大厦,2,北京市,西城,宣武,广安门外大街248号,750,3000,39.39393939,15,3.18976161,155.9700012,39.889405,116.327008,3,中等装修,6,63000,116951.6754,372,4006.429932,5,49.15254237,87,1,28.75816993,1188,2,85,32.46753247,25,114
鑫企旺写字楼（东大地街）,1,北京市,东城,其他,东大地街1号,38,2000,24.24242424,10,5.525104683,256.6789856,39.889484,116.419923,2,简装修,2,44000,93896.06667,1107,219.522995,0,28.24858757,50,8,52.65068991,2175,1,63,24.67532468,19,89
鑫企旺写字楼（东大地街）,1,北京市,东城,其他,东大地街1号,24,1000,9.090909091,5,22.08114018,970.6389771,39.889484,116.419923,4,精装修,14,40000,84814.56872,200,3126.840088,2,36.72316384,65,0,15.58944565,644,2,98,14.28571429,11,40
鑫企旺写字楼（东大地街）,1,北京市,东城,其他,东大地街1号,23,1400,15.15151515,7,9.361752369,422.1300049,39.889484,116.419923,4,精装修,6,2100,108127.4921,328,788.0650024,7,20.9039548,37,6,24.93343016,1030,0,58,9.090909091,7,54
北京广益大厦,2,北京市,西城,其他,广内大街广义街5号,86,600,3.03030303,3,6.569144355,301.7019958,39.89073,116.355712,4,精装修,3,32400,109111.5987,65,3107.439941,5,11.86440678,21,4,7.189542484,297,4,20,7.792207792,6,9
北京广益大厦,2,北京市,西城,其他,广内大街广义街5号,251,1800,21.21212121,9,6.934209429,317.4450073,39.89073,116.355712,4,精装修,4,47300,93491.23684,1125,3407.23999,0,50.84745763,90,11,56.95957395,2353,0,72,19.48051948,15,107
北京广益大厦,2,北京市,西城,其他,广内大街广义街5号,93,1000,9.090909091,5,8.992490088,406.2059937,39.89073,116.355712,3,中等装修,4,150000,72407.33051,769,5918.580078,8,58.75706215,104,1,19.72887921,815,0,74,23.37662338,18,31
百环大厦,3,北京市,朝阳,双井/劲松,广渠路66号,2038,2800,36.36363636,14,6.662132569,305.7120056,39.891202,116.467697,2,简装修,0,140000,95614.18206,1170,1170.890015,2,47.45762712,84,2,71.89542484,2970,0,118,15.58441558,12,130
国投财富广场,5,北京市,丰台,六里桥,丰台区广安路9号,140,2200,27.27272727,11,9.502532561,428.2009888,39.891227,116.323182,4,精装修,3,126785,92638.53333,170,1328.869995,2,47.45762712,84,0,12.73299443,526,2,22,15.58441558,12,33
